#OTU ID	KO4	KO6	KO5	KO3	WT8	KO9	WT9	KO1	WT6	KO2	WT2	KO7	WT7	OE5	OE2	WT3	WT1	OE1	WT4	OE4	KO8	WT5	OE7	OE6	OE8	OE9	OE3
687956	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4463932	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
256335	2	0	2	0	1	1	0	0	2	0	1	2	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0
531899	0	0	1	6	1	9	0	0	2	0	1	0	1	0	0	0	0	0	0	0	3	0	1	0	1	0	0
172636	1	0	0	1	0	2	1	0	0	2	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
4450065	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
589123	2	2	2	3	0	1	2	0	2	1	0	3	0	1	0	1	2	0	2	1	3	3	1	0	0	2	0
221865	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4351649	3	3	1	0	1	3	0	1	0	2	2	6	1	0	0	2	2	0	0	0	1	1	0	0	0	0	0
4460230	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
189563	0	0	1	0	0	1	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4433511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
540856	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
3498923	3	3	6	0	2	6	1	0	1	1	3	26	0	1	1	0	1	0	0	1	0	3	0	0	0	1	0
1015017	2	2	4	4	1	8	3	5	3	4	6	4	0	0	1	1	1	0	3	0	4	1	0	0	2	0	0
817038	1	2	1	0	1	4	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1
565240	6	3	4	1	0	1	1	2	1	1	1	2	0	1	1	1	0	0	0	0	2	4	0	0	1	1	0
142320	0	0	1	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
48147	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0
569341	9	7	6	3	2	4	2	4	0	4	1	2	1	0	0	2	3	1	2	1	7	4	2	3	1	1	1
731707	3	4	1	0	0	7	2	0	1	0	1	1	2	0	1	3	0	0	2	1	1	2	0	0	0	0	0
2471295	0	0	1	1	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4398706	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
134359	0	0	0	0	0	1	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1108732	0	2	0	0	1	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2325156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
131444	2	1	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0
265055	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
567628	3	2	0	2	2	1	3	2	2	2	2	0	1	1	0	0	0	1	0	0	0	3	0	0	0	0	0
516593	0	2	2	0	0	2	0	0	0	1	0	4	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0
558911	5	3	0	0	0	2	3	0	0	0	1	2	0	2	1	1	0	1	1	1	0	2	4	0	1	0	0
112834	6	6	9	5	1	14	4	5	6	2	3	16	2	2	0	1	1	1	3	0	7	0	2	1	0	3	0
286878	0	0	1	1	1	1	0	2	0	1	0	2	1	0	0	1	0	0	2	1	2	0	1	0	0	2	0
145578	0	2	2	0	0	3	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0
286030	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4381473	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1141864	1	2	1	1	0	0	2	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0
513325	1	0	0	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
296956	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0
4303688	0	0	0	0	0	1	0	0	5	0	0	6	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
212223	3	5	3	0	0	2	1	2	0	3	0	7	4	0	0	2	4	2	0	0	3	2	0	1	0	1	0
547097	0	2	0	0	0	3	2	0	0	0	0	4	1	1	2	1	0	0	3	0	2	0	1	2	1	0	0
540980	1	11	4	3	3	5	2	5	1	3	0	6	1	0	0	3	5	1	2	0	1	5	1	1	0	1	1
12898	4	1	4	1	0	0	1	0	0	1	0	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0
208701	2	1	3	1	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
830397	6	6	5	1	2	1	0	3	0	1	4	6	0	0	1	1	1	0	1	0	3	1	0	0	0	2	0
4290381	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2640121	11	9	4	2	5	6	4	1	2	3	6	1	3	1	0	4	4	0	8	0	1	2	0	1	0	0	0
246960	1	1	1	3	0	1	1	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138529	3	0	3	1	0	2	1	0	2	1	0	0	1	0	0	2	0	0	2	0	3	0	0	0	1	0	0
100933	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0
170490	2	1	0	1	0	1	0	0	1	2	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
940161	6	4	3	1	1	4	0	0	0	6	3	4	1	1	1	2	3	0	1	0	3	3	0	1	0	1	0
253515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
814193	2	0	2	4	0	4	1	1	0	0	3	2	2	0	1	0	0	1	3	0	3	1	0	0	1	1	0
815879	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353499	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
673019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
143210	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
272974	0	0	2	2	0	1	0	0	1	0	1	1	3	0	0	2	0	0	1	0	0	1	0	0	0	0	0
767325	2	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0
99073	2	1	1	0	1	3	0	1	0	2	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0
277980	9	29	7	2	0	2	5	8	2	7	0	5	3	0	1	0	1	1	16	0	0	5	1	2	1	0	0
551126	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	2	2	0	1	0	0	0	0	1	0	0	0
900044	7	5	4	1	0	5	0	3	1	4	3	12	3	3	1	0	2	1	4	0	7	1	0	0	0	1	1
635410	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1
314513	3	5	4	2	1	1	0	3	1	2	2	1	2	0	0	4	2	0	2	0	1	1	0	0	1	0	0
732878	2	1	1	0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
912967	1	1	5	0	0	2	0	1	1	2	2	1	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0
47887	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4453522	0	2	4	1	0	2	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
814239	1	7	11	3	2	7	0	3	2	3	1	10	1	1	1	4	2	1	3	0	8	0	0	2	0	0	0
4346798	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
533026	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	1	1	0	0	0	0	1	0	0
550302	2	5	4	1	2	2	0	1	1	2	7	5	4	0	1	0	2	0	5	0	4	0	0	1	0	1	0
993841	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
576498	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546538	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970921	2	10	3	0	5	0	1	0	1	9	1	0	0	0	0	1	0	0	1	0	7	1	0	0	0	1	0
1049961	1	1	3	1	0	1	0	0	0	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541511	4	1	10	1	9	4	1	3	2	4	4	5	1	0	1	2	1	0	1	0	14	2	1	0	0	1	1
141810	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
581069	4	1	6	0	9	7	2	0	5	2	5	7	2	0	0	4	0	0	8	0	1	1	2	0	1	1	0
222397	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
593827	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
536722	6	2	4	2	1	1	0	1	0	3	0	2	0	0	0	1	2	0	3	0	1	0	0	0	0	1	0
101445	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
838837	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
546403	0	1	2	2	1	5	1	1	1	0	2	2	2	1	0	0	0	0	2	1	4	0	1	1	1	1	0
3682324	4	6	1	2	0	5	0	3	0	0	0	5	1	1	2	0	3	0	0	0	3	0	0	0	0	1	0
4402890	2	1	1	4	2	4	1	2	1	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
533926	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
964559	0	0	0	0	0	2	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
212471	1	10	8	0	0	3	0	1	0	2	0	1	2	0	1	0	0	0	1	0	1	0	2	0	0	3	1
802804	0	1	0	1	0	1	0	0	0	3	0	1	1	0	0	1	1	0	1	0	2	0	1	0	0	0	0
349041	0	0	4	3	1	1	0	0	2	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0
769222	4	4	11	62	12	11	8	5	5	11	17	15	11	0	1	7	27	1	8	0	11	19	1	0	0	0	1
102030	0	1	0	3	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0
1954099	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
500937	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4462187	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1093690	2	4	2	1	0	3	0	0	1	4	0	3	3	0	0	0	2	0	0	0	2	1	0	0	1	0	0
16086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
216350	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1108040	1	0	0	0	1	4	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0
246238	1	2	2	9	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
132074	0	1	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7346	0	0	1	0	1	1	0	0	0	0	0	2	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0
561332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
760913	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0
4476079	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
511318	5	1	0	0	1	5	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0
307161	2	1	3	0	0	1	1	0	1	1	3	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0
517030	3	4	4	1	0	2	1	4	1	2	0	0	1	1	0	2	0	0	0	2	1	3	0	0	0	0	0
266995	0	0	1	0	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1134462	4	2	3	3	0	4	0	0	0	1	1	4	0	2	1	0	2	0	3	0	1	2	1	2	2	5	1
217030	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97163	1	2	2	2	0	1	0	1	2	0	0	1	0	1	0	0	0	0	0	0	1	2	0	1	0	1	0
1033571	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
510999	3	3	6	0	2	5	1	1	5	5	3	11	4	1	0	0	2	2	5	1	6	2	0	1	0	0	0
850731	0	3	10	0	2	2	1	0	6	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0
906396	1	1	3	6	0	0	0	0	13	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
818029	3	1	3	2	0	1	1	0	0	0	1	4	5	4	1	0	1	4	2	2	3	2	1	3	0	3	0
166838	0	2	0	0	0	2	1	0	1	3	0	0	1	0	0	1	1	0	0	0	2	1	0	2	1	0	0
113092	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
4455330	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
763169	1	3	6	1	0	2	0	1	1	1	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0
364617	1	4	2	1	1	4	0	0	0	0	1	7	2	0	1	0	1	0	1	0	1	3	0	0	0	0	0
580173	3	1	4	1	1	4	1	3	0	0	2	7	0	0	0	1	3	2	2	0	5	0	2	0	1	1	0
112045	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
537055	3	4	2	0	0	2	0	0	1	1	0	3	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0
4187380	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2224378	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647919	3	1	3	2	1	3	1	0	1	2	1	5	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0
586966	1	0	0	2	0	1	1	0	0	1	1	4	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
1129906	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512149	3	4	2	2	1	7	0	6	0	4	2	5	0	1	0	1	2	0	4	0	5	0	0	2	0	1	2
816470	9	10	16	11	0	2	0	17	1	9	7	4	5	3	0	4	6	1	5	0	5	4	1	2	0	1	0
3684928	2	2	1	7	5	0	4	2	1	2	0	0	0	0	0	1	2	0	1	0	5	1	0	1	0	0	0
514033	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589335	0	0	1	1	0	1	0	1	1	0	1	1	3	0	1	0	0	0	2	0	0	0	0	0	0	1	0
540672	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1988024	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
590849	2	0	0	9	8	1	3	0	1	2	0	3	0	0	0	2	0	1	2	3	1	1	0	1	0	0	0
732929	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4304029	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555338	2	3	0	6	1	0	1	2	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
173746	1	0	0	0	0	1	1	1	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0
548630	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
828443	0	0	1	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
812465	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255112	1	0	3	3	0	3	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	1	0	0	0	0	0
592622	0	1	1	3	0	0	1	2	1	1	0	3	1	1	0	0	0	1	0	1	3	1	0	0	0	0	0
4405640	3	2	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	3	0	1	0	0	0	1	0	0
566368	1	1	4	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	2	1	1	1	0	0	0	0	0
551380	5	3	0	2	1	2	0	1	1	0	1	2	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
105173	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88360	1	0	0	2	1	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
811257	1	1	0	0	0	5	0	0	0	1	0	0	0	0	0	1	0	0	10	0	2	1	0	0	0	0	0
226056	2	4	8	3	0	3	2	1	2	3	5	3	3	0	0	1	4	0	3	1	3	3	1	0	0	1	0
687568	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
809814	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4296793	3	1	1	0	0	6	0	1	1	0	0	4	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0
136727	2	0	0	0	0	0	0	0	1	3	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
139887	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751138	3	0	2	4	3	2	1	1	0	1	0	2	4	0	1	1	2	0	3	0	2	2	1	0	0	0	0
3749794	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	1	1	0	0	0	0	1
151933	3	1	1	5	0	0	0	1	1	2	1	2	0	0	0	0	2	0	0	0	3	1	1	0	1	0	0
542066	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434250	0	1	1	0	1	2	0	0	1	0	3	3	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0
104023	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369241	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
831178	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0
553557	0	0	2	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0
1716466	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4374806	3	0	4	2	0	2	0	2	0	2	3	2	3	0	0	0	2	0	2	0	2	2	0	0	0	0	0
1033426	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0
535859	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
621322	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
988377	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
883641	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
4458848	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4150470	1	2	1	1	0	0	1	0	1	1	0	1	1	1	0	2	0	0	0	0	0	1	0	0	1	0	0
313728	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
144723	3	1	1	3	0	2	1	1	0	1	0	2	1	2	1	0	1	0	0	1	8	1	2	0	0	0	0
38098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
256272	2	0	0	0	1	0	0	0	0	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
624045	3	0	2	2	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0
593171	3	5	13	3	1	4	2	3	0	2	1	1	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0
356609	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
217506	2	1	2	3	0	3	0	1	0	1	0	2	2	1	0	0	1	0	0	0	0	0	0	0	1	1	0
1147754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3517721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
959160	4	2	0	0	0	1	1	0	1	3	2	1	3	2	0	0	1	2	2	0	6	1	0	2	0	0	1
218032	3	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
4479288	1	2	0	2	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0
583051	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
890739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
233990	1	1	0	2	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
567491	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
812809	0	0	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1109605	2	2	1	1	0	2	0	1	0	1	0	0	2	1	0	0	1	0	0	0	4	0	0	0	0	0	0
4468934	4	1	2	3	0	4	1	3	1	2	3	4	4	2	0	1	2	1	2	0	5	3	2	2	0	2	1
3228024	1	1	2	0	0	5	0	1	2	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
545247	0	4	0	0	0	3	0	0	0	1	0	2	1	0	0	0	0	0	2	0	0	0	2	0	0	1	0
176150	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
848816	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0
4296910	5	2	6	1	2	3	1	4	2	1	1	9	1	1	0	4	4	1	1	0	4	2	2	1	0	0	0
4344241	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
541155	2	3	2	2	1	2	1	0	2	3	1	3	2	0	0	2	2	2	2	0	2	0	0	0	0	1	0
691380	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538750	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
936914	0	1	0	0	0	2	1	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
4462831	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
367995	2	5	3	1	1	4	0	0	2	4	7	5	1	1	0	3	3	0	1	1	2	1	1	0	0	0	1
114337	1	1	1	1	0	1	0	0	1	0	5	0	1	0	0	1	2	0	0	0	2	5	0	0	0	0	1
820720	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
330731	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171126	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827089	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
657046	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172675	4	6	3	0	0	1	0	0	2	2	3	4	3	0	0	0	1	0	0	0	2	3	0	0	0	0	0
681669	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2258522	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111659	0	0	0	0	2	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
810096	3	5	3	6	2	0	3	3	3	1	1	2	1	0	0	2	0	0	6	0	4	0	0	0	0	1	0
248223	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4468101	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143692	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
4412915	2	1	1	4	0	1	1	0	0	2	3	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0
2669168	5	4	3	4	0	5	0	0	2	1	2	2	1	0	0	0	3	0	3	1	1	1	0	0	1	0	0
4386766	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
715800	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537694	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
866187	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0
242389	0	0	0	1	0	1	1	0	0	2	0	2	1	1	1	1	2	0	1	0	1	0	2	0	1	0	0
1136766	2	2	1	0	0	3	1	3	0	1	2	1	2	1	0	1	1	0	0	1	1	0	1	0	0	1	1
1529806	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4302303	1	2	1	0	0	3	1	0	2	1	1	1	2	0	0	1	1	0	2	0	2	1	0	0	0	1	0
250537	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
